0.31184,1.94688,-0.0344161
0.453527,1.72874,-0.0520139
0.526801,1.6708,-0.0203952
0.461163,1.75785,-0.231323
0.462846,1.76427,-0.0106009
0.523358,1.65988,-0.162466
0.390032,1.85084,0.0440139
0.532814,1.68987,0.020628
0.459296,1.75073,-0.147758
0.309858,1.93451,0.0570174
0.462784,1.76403,0.0318332
0.305567,1.90772,-0.123822
0.530748,1.68332,-0.10279
0.386184,1.83258,0.109069
0.4574,1.74351,0.0734359
0.388049,1.84142,0.231064
0.463343,1.76616,0.14906
0.531324,1.68514,-0.0617023
0.388795,1.84497,0.505215
0.462338,1.76233,0.332191
0.31184,1.94688,-0.0344161
0.453527,1.72874,-0.0520139
0.526801,1.6708,-0.0203952
0.462846,1.76427,-0.0106009
0.523358,1.65988,-0.162466
0.532814,1.68987,0.020628
0.459296,1.75073,-0.147758
0.462784,1.76403,0.0318332
0.530748,1.68332,-0.10279
0.4574,1.74351,0.0734359
0.388049,1.84142,0.231064
0.463343,1.76616,0.14906
0.531324,1.68514,-0.0617023
0.388795,1.84497,0.505215
0.462338,1.76233,0.332191
0.320803,1.91705,-0.0339275
0.461419,1.71009,-0.0515484
0.397088,1.82121,0
0.539681,1.67089,-0.0204417
0.473068,1.75327,-0.0105544
0.398194,1.82628,-0.201342
0.534934,1.65619,-0.162466
0.398685,1.82853,0.0435486
0.54214,1.6785,0.0205349
0.397821,1.82457,-0.130584
0.470469,1.74364,-0.147432
0.320057,1.91258,0.0564356
0.471962,1.74917,0.0316238
0.322172,1.92523,-0.125101
0.54126,1.67577,-0.102557
0.394715,1.81033,0.107906
0.467478,1.73255,0.0731103
0.398361,1.82705,-0.0871063
0.471387,1.74704,-0.0948328
0.398357,1.82703,0.229602
0.474623,1.75903,0.148734
0.319927,1.91181,-0.0789721
0.539389,1.66998,-0.0612835
0.398374,1.82711,0.501074
0.469504,1.74006,0.328604
0.396981,1.82072,-0.0433625
0.320803,1.91705,-0.0339275
0.461419,1.71009,-0.0515484
0.539681,1.67089,-0.0204417
0.473068,1.75327,-0.0105544
0.534934,1.65619,-0.162466
0.54214,1.6785,0.0205349
0.397821,1.82457,-0.130584
0.470469,1.74364,-0.147432
0.471962,1.74917,0.0316238
0.54126,1.67577,-0.102557
0.467478,1.73255,0.0731103
0.471387,1.74704,-0.0948328
0.398357,1.82703,0.229602
0.474623,1.75903,0.148734
0.319927,1.91181,-0.0789721
0.539389,1.66998,-0.0612835
0.398374,1.82711,0.501074
0.468479,1.73626,0.327886
0.396981,1.82072,-0.0433625
0.336593,1.93058,-0.0342067
0.47198,1.70306,-0.0514321
0.547277,1.65578,-0.020302
0.482177,1.73985,-0.229808
0.482855,1.7423,-0.0105079
0.406247,1.80413,-0.199201
0.544945,1.64873,-0.162094
0.409365,1.81798,0.0433625
0.553553,1.67477,0.0205349
0.407602,1.81015,-0.129747
0.478068,1.72503,-0.146131
0.328261,1.88279,0.0556211
0.481721,1.73821,0.0314841
0.548894,1.66068,-0.10186
0.410538,1.82318,0.108836
0.477126,1.72163,0.0727846
