0.461193,-0.949788,-0.0184297
0.421639,-0.988518,-0.300846
0.22371,-0.709517,-0.00866097
0.422817,-0.870757,0.00562593
0.309462,-0.836583,-0.00518423
0.393201,-0.921847,-0.107954
0.208074,-0.659927,0.00805563
0.466307,-0.960321,0.0310687
0.313582,-0.847722,0.015777
0.472524,-0.973124,-0.06933
0.316143,-0.854646,0.037125
0.284097,-0.768015,-0.0429155
0.366048,-0.858187,0.114557
0.31674,-0.856258,0.0745299
0.467863,-0.963527,-0.0436382
0.307723,-0.721445,0.210161
0.461193,-0.949788,-0.0184297
0.421639,-0.988518,-0.300846
0.22371,-0.709517,-0.00866097
0.422817,-0.870757,0.00562593
0.309462,-0.836583,-0.00518423
0.393201,-0.921847,-0.107954
0.208074,-0.659927,0.00805563
0.466307,-0.960321,0.0310687
0.313582,-0.847722,0.015777
0.472524,-0.973124,-0.06933
0.316143,-0.854646,0.037125
0.284097,-0.768015,-0.0429155
0.366048,-0.858187,0.114557
0.31674,-0.856258,0.0745299
0.467863,-0.963527,-0.0436382
0.307723,-0.721445,0.210161
0.464881,-0.974644,-0.0188486
0.265384,-0.733114,-0.0226906
0.204638,-0.665187,-0.00810219
0.270938,-0.748457,-0.00462628
0.379629,-0.907532,0.0228909
0.212871,-0.691947,0.00842814
0.299488,-0.827328,0.0153581
0.388335,-0.928345,0.0586041
0.303367,-0.838042,0.0363109
0.371611,-0.888363,-0.044856
0.27601,-0.762468,-0.0424968
0.309397,-0.8547,0.0742044
0.305661,-0.730705,0.212232
0.30941,-0.854735,0.165737
0.379629,-0.907532,-0.0228909
0.464881,-0.974644,-0.0188486
0.265384,-0.733114,-0.0226906
0.204638,-0.665187,-0.00810219
0.270938,-0.748457,-0.00462628
0.379629,-0.907532,0.0228909
0.212871,-0.691947,0.00842814
0.299488,-0.827328,0.0153581
0.388335,-0.928345,0.0586041
0.303367,-0.838042,0.0363109
0.371611,-0.888363,-0.044856
0.27601,-0.762468,-0.0424968
0.309397,-0.8547,0.0742044
0.305661,-0.730705,0.212232
0.30941,-0.854735,0.165737
0.379629,-0.907532,-0.0228909
0.232172,-0.773868,-0.009406
0.269711,-0.761642,-0.00469603
0.56742,-1.38351,-0.161074
0.213782,-0.712572,0.00866097
0.449461,-0.959497,0.030836
0.2897,-0.818088,0.0151487
0.381845,-0.931034,0.0586041
0.286836,-0.81,0.0350083
0.27868,-0.786968,-0.0437529
0.295438,-0.83429,0.0722517
0.45267,-0.966346,-0.0434754
0.29762,-0.725671,0.210161
0.232172,-0.773868,-0.009406
0.269711,-0.761642,-0.00469603
0.56742,-1.38351,-0.161074
