-1.54572,-1.16521,-0.0337879
-1.6243,-0.991866,-0.0553884
-1.8445,-1.12633,-0.432243
-1.74866,-0.953795,-0.023189
-1.68648,-1.02984,-0.251526
-1.71372,-1.04647,-0.0116703
-1.65761,-1.12693,-0.215908
-1.69599,-0.925066,0.0224906
-1.61034,-1.0948,-0.136165
-1.81243,-0.988576,-0.120232
-3.69071,-2.2537,0.176181
-1.69183,-1.1502,-0.0952957
-1.68413,-1.0284,-0.103416
-1.45777,-0.991074,0.21644
-4.01838,-2.45379,0.384366
-1.7793,-0.970506,-0.0707762
-1.30045,-0.884118,0.421357
-1.63894,-1.0008,0.350128
-1.54572,-1.16521,-0.0337879
-1.6243,-0.991866,-0.0553884
-1.8445,-1.12633,-0.432243
-1.74866,-0.953795,-0.023189
-1.68648,-1.02984,-0.251526
-1.65761,-1.12693,-0.215908
-1.69599,-0.925066,0.0224906
-1.61034,-1.0948,-0.136165
-1.81243,-0.988576,-0.120232
-1.69183,-1.1502,-0.0952957
-1.68413,-1.0284,-0.103416
-1.45777,-0.991074,0.21644
-4.01838,-2.45379,0.384366
-1.7793,-0.970506,-0.0707762
-1.30045,-0.884118,0.421357
-1.63894,-1.0008,0.350128
-3.69834,-2.74763,-0.0804207
-1.66888,-1.00316,-0.0566684
-1.7588,-0.943455,-0.0232356
-1.71064,-1.02826,-0.254052
-1.58292,-1.17601,0.0114611
-1.6867,-1.01387,-0.0114378
-1.65883,-1.11091,-0.215051
-0.425299,-0.284821,0.0119107
-1.69888,-0.911313,0.022444
-1.61794,-1.08353,-0.136165
-1.67962,-1.00961,0.0342067
-3.63313,-2.43309,0.254649
-3.70636,-2.22788,0.176181
-1.68653,-1.12946,-0.0945512
-1.6673,-1.00221,-0.10195
-1.58671,-1.06261,0.234477
-3.9534,-2.37638,0.376555
-1.31301,-0.879318,0.423428
-3.83477,-2.30507,0.81577
-1.66888,-1.00316,-0.0566684
-1.7588,-0.943455,-0.0232356
-1.6867,-1.01387,-0.0114378
-0.425299,-0.284821,0.0119107
-1.69888,-0.911313,0.022444
-1.61794,-1.08353,-0.136165
-3.63313,-2.43309,0.254649
-3.70636,-2.22788,0.176181
-1.68653,-1.12946,-0.0945512
-1.6673,-1.00221,-0.10195
-1.58671,-1.06261,0.234477
-3.9534,-2.37638,0.376555
-1.31301,-0.879318,0.423428
-3.83477,-2.30507,0.81577
-1.67602,-0.991193,-0.0566684
-1.75843,-0.927114,-0.0231425
-1.74869,-1.03417,-0.258597
-1.60098,-1.17174,0.0115308
-1.66341,-1.09682,-0.214623
-1.70536,-0.899133,0.022444
-1.62565,-1.07192,-0.136165
-1.70057,-1.00571,0.034486
-3.65378,-2.40923,0.254882
-3.71532,-2.19724,0.175855
-1.63787,-1.07997,-0.0913871
-1.69506,-1.00245,-0.103207
-1.59427,-1.05123,0.234477
-1.32572,-0.874154,0.425499
-1.67602,-0.991193,-0.0566684
-1.75843,-0.927114,-0.0231425
-1.74869,-1.03417,-0.258597
-1.66341,-1.09682,-0.214623
-1.70536,-0.899133,0.022444
-1.62565,-1.07192,-0.136165
-3.65378,-2.40923,0.254882
-3.71532,-2.19724,0.175855
-1.63787,-1.07997,-0.0913871
-1.69506,-1.00245,-0.103207
-1.59427,-1.05123,0.234477
-1.32572,-0.874154,0.425499
-1.85008,-0.958991,-0.02426
-1.725,-1.00398,-0.254052
-1.69049,-0.983891,-0.0113681
-1.63768,-1.06352,-0.210339
-1.76841,-0.916656,0.023189
-1.66322,-1.0801,-0.138676
-1.76417,-1.02677,-0.166634
-1.64738,-1.18813,0.059112
-1.70409,-0.991804,0.0344161
-3.66381,-2.37931,0.254416
-3.7133,-2.16119,0.175041
-1.62861,-1.05763,-0.0904565
-1.75035,-1.01873,-0.106137
-1.59492,-1.03575,0.233502
-1.70831,-1.23207,-0.085811
-1.34151,-0.87119,0.428604
-3.86017,-2.24667,0.814335
-1.85008,-0.958991,-0.02426
-1.725,-1.00398,-0.254052
-1.69049,-0.983891,-0.0113681
-1.63768,-1.06352,-0.210339
-1.76841,-0.916656,0.023189
-1.66322,-1.0801,-0.138676
-3.66381,-2.37931,0.254416
-3.7133,-2.16119,0.175041
-1.62861,-1.05763,-0.0904565
-1.75035,-1.01873,-0.106137
-1.59492,-1.03575,0.233502
-1.70831,-1.23207,-0.085811
-1.34151,-0.87119,0.428604
-3.86017,-2.24667,0.814335
-1.66193,-0.951799,-0.0557375
-1.87455,-0.955131,-0.0244928
-1.8215,-1.04318,-0.267184
-1.67521,-1.07134,-0.214194
-1.84248,-0.938789,0.0240738
-1.65055,-1.05557,-0.137002
-1.77821,-1.01839,-0.167285
-3.64697,-2.59177,0.130209
-1.67898,-1.19319,-0.132008
-3.66015,-2.34076,0.253021
-3.73177,-2.1372,0.175204
-1.81634,-1.04023,-0.109696
-1.59207,-1.01817,0.232039
-3.79167,-2.17151,0.356702
-1.67777,-1.19233,-0.083857
-1.34756,-0.861803,0.428604
-3.86552,-2.2138,0.812182
-1.66193,-0.951799,-0.0557375
-1.87455,-0.955131,-0.0244928
-1.8215,-1.04318,-0.267184
-1.67521,-1.07134,-0.214194
-1.84248,-0.938789,0.0240738
-1.65055,-1.05557,-0.137002
-1.67898,-1.19319,-0.132008
-3.66015,-2.34076,0.253021
-3.73177,-2.1372,0.175204
-1.81634,-1.04023,-0.109696
-1.59207,-1.01817,0.232039
-3.79167,-2.17151,0.356702
-1.67777,-1.19233,-0.083857
-1.34756,-0.861803,0.428604
-3.86552,-2.2138,0.812182
-1.69657,-0.95558,-0.0566684
-1.86345,-0.932742,-0.02426
-1.71594,-1.08017,-0.315449
-1.82891,-1.03012,-0.267184
-1.70075,-0.957932,-0.0113449
-1.67947,-1.05721,-0.213766
-1.84199,-0.922,0.0239806
-1.66481,-1.04798,-0.13756
-1.76808,-0.995858,-0.165658
-1.73536,-0.977429,0.0347652
-1.63842,-1.14681,-0.128171
-3.67005,-2.31026,0.252556
-3.73652,-2.10456,0.174716
-1.64002,-1.03237,-0.0902704
-1.60604,-1.01099,0.233014
-3.91827,-2.20693,0.367117
-1.59458,-1.11612,-0.0792978
-1.37005,-0.86243,0.433781
-3.85383,-2.17064,0.806442
-1.6515,-1.03961,-0.0454097
-1.69657,-0.95558,-0.0566684
-1.86345,-0.932742,-0.02426
-1.71594,-1.08017,-0.315449
-1.82891,-1.03012,-0.267184
-1.70075,-0.957932,-0.0113449
-1.67947,-1.05721,-0.213766
-1.84199,-0.922,0.0239806
-1.66481,-1.04798,-0.13756
-1.73536,-0.977429,0.0347652
-1.63842,-1.14681,-0.128171
-3.67005,-2.31026,0.252556
-3.73652,-2.10456,0.174716
-1.64002,-1.03237,-0.0902704
-1.60604,-1.01099,0.233014
-3.91827,-2.20693,0.367117
-1.59458,-1.11612,-0.0792978
-1.37005,-0.86243,0.433781
-3.85383,-2.17064,0.806442
-1.6515,-1.03961,-0.0454097
-1.74167,-0.965028,-0.0579483
-1.62517,-1.00726,0
-1.87351,-0.921474,-0.0243066
-1.72344,-1.06816,-0.315449
-1.77359,-0.98271,-0.258092
-1.70739,-0.946034,-0.0113449
-1.69357,-1.04965,-0.214623
-1.85556,-0.912648,0.0240738
-1.65513,-1.02582,-0.136165
-1.75407,-0.971897,-0.163705
-3.65033,-2.51725,0.129046
-1.64967,-1.13761,-0.128427
-1.77372,-0.872393,-0.115115
-3.67591,-2.27827,0.251858
-3.74762,-2.07649,0.174553
-1.66417,-1.03142,-0.091201
-1.80292,-0.998961,-0.108021
-3.83017,-2.37388,0.553287
-1.58917,-1.09589,-0.0786465
-1.47127,-0.911871,0.463804
-3.86889,-2.14368,0.806442
-1.62473,-1.00698,-0.0444791
-1.74167,-0.965028,-0.0579483
-1.62517,-1.00726,0
-1.87351,-0.921474,-0.0243066
-1.72344,-1.06816,-0.315449
-1.77359,-0.98271,-0.258092
-1.70739,-0.946034,-0.0113449
-1.69357,-1.04965,-0.214623
-1.85556,-0.912648,0.0240738
-1.65513,-1.02582,-0.136165
-1.64967,-1.13761,-0.128427
-1.77372,-0.872393,-0.115115
-3.67591,-2.27827,0.251858
-3.74762,-2.07649,0.174553
-1.66417,-1.03142,-0.091201
-1.80292,-0.998961,-0.108021
-3.83017,-2.37388,0.553287
-1.58917,-1.09589,-0.0786465
-1.47127,-0.911871,0.463804
-3.86889,-2.14368,0.806442
-1.62473,-1.00698,-0.0444791
-1.74135,-0.949019,-0.0577156
-1.5946,-0.972968,0
-1.8799,-0.908373,-0.0243066
-1.72073,-1.04993,-0.313604
-1.82221,-0.99309,-0.264153
-1.71747,-0.936006,-0.0113681
-1.69746,-1.03573,-0.214194
-3.76183,-2.29533,0.102544
-1.8871,-0.911853,0.0243997
-1.66225,-1.01424,-0.136165
-1.75731,-0.95772,-0.16338
-3.65458,-2.48272,0.12858
-1.76289,-0.960759,0.0350444
-1.66748,-1.13279,-0.129194
-1.75819,-0.849565,-0.11372
-3.67809,-2.24423,0.250928
-3.74097,-2.0388,0.173576
-1.6645,-1.01562,-0.0908288
-1.79932,-0.980616,-0.107393
-3.83648,-2.34088,0.551824
-3.89758,-2.12415,0.809312
-1.63514,-0.997699,-0.0445722
-1.74135,-0.949019,-0.0577156
-1.5946,-0.972968,0
-1.8799,-0.908373,-0.0243066
-1.72073,-1.04993,-0.313604
-1.82221,-0.99309,-0.264153
-1.71747,-0.936006,-0.0113681
-1.69746,-1.03573,-0.214194
-3.76183,-2.29533,0.102544
-1.8871,-0.911853,0.0243997
-1.66225,-1.01424,-0.136165
-1.76289,-0.960759,0.0350444
-1.66748,-1.13279,-0.129194
-1.75819,-0.849565,-0.11372
-3.67809,-2.24423,0.250928
-3.74097,-2.0388,0.173576
-1.6645,-1.01562,-0.0908288
-1.79932,-0.980616,-0.107393
-3.83648,-2.34088,0.551824
-3.89758,-2.12415,0.809312
-1.63514,-0.997699,-0.0445722
-1.60227,-1.07182,-0.0336482
-1.74457,-0.934646,-0.0575993
-1.6221,-0.973886,0
-1.89358,-0.898326,-0.0243997
-1.74853,-1.04979,-0.317293
-1.86425,-0.998764,-0.269204
-1.7347,-0.929359,-0.0114378
-1.66392,-0.998991,-0.209053
-3.72331,-2.23542,0.101055
-1.89719,-0.900041,0.0244463
-1.73789,-1.0434,-0.141745
-1.76061,-0.943238,-0.163054
-3.68222,-2.46317,0.128929
-1.72741,-0.925456,0.0342067
-1.66559,-1.11417,-0.128427
-1.77144,-0.840385,-0.114185
-3.71117,-2.22813,0.252091
-3.75547,-2.01198,0.173576
-1.67173,-1.00368,-0.0908288
-1.7746,-0.950737,-0.105509
-3.84292,-2.30723,0.550362
-4.20296,-2.25172,0.389248
-1.62112,-1.08442,-0.0794606
-1.61652,-0.970534,0.505215
-4.21099,-2.25602,0.871015
-1.7108,-1.02714,-0.0464332
-1.60227,-1.07182,-0.0336482
-1.74457,-0.934646,-0.0575993
-1.6221,-0.973886,0
-1.89358,-0.898326,-0.0243997
-1.74853,-1.04979,-0.317293
-1.86425,-0.998764,-0.269204
-1.7347,-0.929359,-0.0114378
-1.66392,-0.998991,-0.209053
-3.72331,-2.23542,0.101055
-1.89719,-0.900041,0.0244463
-1.73789,-1.0434,-0.141745
-1.72741,-0.925456,0.0342067
